tpep_pickup_datetime,trip_distance,passenger_count,PULocationID,DOLocationID,fare_amount
2026-01-16 12:23:30,1.94,1.0,68,170,14.9
2026-01-02 12:48:59,1.02,2.0,48,230,7.9
2026-01-19 11:53:17,1.13,5.0,68,158,7.9
2026-01-17 22:50:20,1.46,1.0,186,249,10.0
2026-01-04 02:03:51,2.24,1.0,79,90,12.8
2026-01-23 00:00:58,1.81,1.0,158,107,12.8
2026-01-09 18:01:00,1.2,1.0,231,87,10.7
2026-01-26 15:41:22,0.4,1.0,113,249,5.1
2026-01-24 17:09:28,7.5,1.0,125,116,32.5
2026-01-09 14:52:19,0.9,1.0,246,186,9.3
2026-01-08 23:47:30,2.6,3.0,68,68,18.4
2026-01-22 21:42:09,3.35,1.0,246,141,22.6
2026-01-08 21:33:50,7.19,3.0,100,160,31.7
2026-01-24 11:10:56,1.17,1.0,186,170,15.6
2026-01-15 07:42:15,0.85,1.0,262,236,7.2
2026-01-20 08:39:57,1.07,1.0,162,233,10.0
2026-01-14 19:25:20,2.9,1.0,52,257,17.7
2026-01-06 20:47:17,0.5,1.0,48,163,5.1
2026-01-29 20:06:09,0.95,1.0,161,170,7.9
2026-01-03 22:57:27,1.47,2.0,186,246,10.7
2026-01-18 06:02:54,5.18,1.0,162,209,23.3
2026-01-17 17:40:55,1.56,1.0,164,161,12.8
2026-01-05 07:42:08,1.3,1.0,236,239,7.9
2026-01-23 11:48:14,1.48,2.0,142,100,14.2
2026-01-02 22:40:57,10.32,1.0,132,61,45.0
2026-01-15 12:33:30,1.55,1.0,90,162,19.8
2026-01-08 14:03:24,17.7,1.0,132,48,70.0
2026-01-06 22:38:10,2.48,1.0,148,90,15.6
2026-01-17 18:01:10,1.2,1.0,236,262,8.6
2026-01-13 15:24:09,0.58,1.0,113,113,7.2
2026-01-23 08:29:45,0.96,1.0,186,230,11.4
2026-01-28 11:40:20,1.35,1.0,246,170,22.6
2026-01-14 12:17:48,3.23,1.0,164,231,19.8
2026-01-15 17:51:28,1.45,3.0,146,226,11.4
2026-01-01 14:09:18,1.37,1.0,239,151,9.3
2026-01-11 16:28:49,2.05,1.0,140,230,17.0
2026-01-10 22:06:21,3.21,1.0,236,68,22.6
2026-01-23 20:37:03,1.79,1.0,236,238,13.5
2026-01-15 21:15:45,2.17,1.0,114,233,15.6
2026-01-26 12:05:36,0.98,2.0,143,163,7.2
2026-01-04 16:11:18,2.62,1.0,162,50,24.0
2026-01-02 20:35:07,11.1,1.0,51,41,39.5
2026-01-22 11:40:07,0.68,1.0,237,163,8.6
2026-01-30 11:57:41,18.19,2.0,263,132,70.0
2026-01-12 22:03:30,0.81,1.0,163,237,6.5
2026-01-27 13:47:43,3.37,1.0,107,263,43.6
2026-01-15 07:14:52,1.16,1.0,90,68,7.9
2026-01-30 20:50:10,0.82,2.0,163,229,7.9
2026-01-13 19:51:01,1.38,2.0,161,237,10.0
2026-01-29 11:43:24,1.4,1.0,236,141,21.9
2026-01-07 13:37:01,3.0,1.0,142,234,19.8
2026-01-05 10:05:07,1.01,1.0,90,114,9.3
2026-01-08 16:29:46,4.41,1.0,88,186,25.4
2026-01-13 11:24:33,3.53,1.0,88,246,20.5
2026-01-23 07:05:30,18.7,1.0,75,38,58.5
2026-01-05 11:35:06,0.8,3.0,230,68,10.7
2026-01-23 01:43:31,1.93,1.0,164,79,13.5
2026-01-01 20:01:50,3.04,2.0,141,137,16.3
2026-01-29 13:15:06,4.5,1.0,39,89,24.5
2026-01-05 19:19:58,3.52,1.0,68,239,16.3
2026-01-15 09:05:30,9.1,1.0,235,107,37.5
2026-01-16 15:06:07,1.87,1.0,163,236,15.6
2026-01-15 09:28:48,0.56,1.0,161,163,7.2
2026-01-13 09:06:47,2.14,1.0,162,114,17.0
2026-01-22 17:54:53,0.89,1.0,234,114,8.6
2026-01-16 18:51:37,1.56,1.0,143,186,9.3
2026-01-05 16:07:28,1.99,1.0,162,107,14.2
2026-01-16 20:40:36,1.62,2.0,68,142,14.2
2026-01-22 22:02:26,8.43,1.0,163,49,40.8
2026-01-23 19:43:30,0.73,1.0,237,236,5.8
2026-01-29 17:20:51,1.45,1.0,161,236,12.8
2026-01-15 13:04:35,6.98,1.0,262,45,32.4
2026-01-10 16:33:17,2.38,1.0,161,236,19.1
2026-01-24 23:08:19,1.51,3.0,230,237,12.1
2026-01-23 19:41:32,1.8,1.0,114,68,18.4
2026-01-06 14:11:15,18.3,2.0,262,132,70.0
2026-01-24 14:46:54,15.04,3.0,132,80,73.7
2026-01-07 23:16:32,2.85,3.0,142,137,17.7
2026-01-18 13:50:16,0.9,1.0,163,163,8.6
2026-01-10 20:16:15,1.2,1.0,230,186,10.0
2026-01-30 08:56:02,2.12,1.0,43,234,14.9
2026-01-08 20:33:44,0.9,1.0,4,148,6.5
2026-01-20 08:44:05,1.05,1.0,141,263,7.2
2026-01-09 16:40:22,1.6,1.0,262,229,8.6
2026-01-17 21:11:32,1.42,1.0,141,236,10.0
2026-01-13 17:09:23,0.89,1.0,163,161,12.1
2026-01-22 10:31:30,1.74,1.0,237,262,14.2
2026-01-09 17:52:17,1.15,1.0,162,68,14.2
2026-01-12 16:14:22,0.7,1.0,141,229,7.2
2026-01-08 18:17:46,1.19,1.0,234,68,10.7
2026-01-07 01:11:30,8.61,1.0,132,86,34.5
2026-01-08 20:05:48,2.14,1.0,162,79,12.8
2026-01-08 13:05:51,8.59,1.0,138,234,40.1
2026-01-21 13:00:59,1.38,1.0,163,162,10.0
2026-01-06 17:19:36,2.74,1.0,164,143,19.8
2026-01-16 13:46:14,0.97,1.0,263,229,8.6
2026-01-14 11:17:50,2.84,2.0,148,68,21.2
2026-01-04 14:05:58,1.3,1.0,43,141,10.0
2026-01-20 19:59:05,17.47,1.0,132,246,70.0
2026-01-09 18:37:30,6.78,1.0,148,227,33.1
2026-01-09 18:24:46,1.27,1.0,141,170,10.7
2026-01-13 16:46:48,1.27,1.0,100,249,10.0
2026-01-07 06:21:48,4.44,1.0,68,41,24.7
2026-01-14 16:28:13,0.9,3.0,249,113,7.9
2026-01-29 10:22:02,7.5,1.0,232,26,33.5
2026-01-19 22:52:20,1.0,1.0,87,13,8.6
2026-01-17 14:50:31,1.8,1.0,90,224,14.9
2026-01-06 17:43:12,2.0,1.0,238,48,12.8
2026-01-10 20:52:28,3.37,2.0,143,75,20.5
2026-01-11 19:15:58,8.54,1.0,138,262,34.5
2026-01-13 09:05:23,2.1,1.0,75,162,16.3
2026-01-24 21:28:02,0.95,1.0,148,231,10.0
2026-01-24 00:44:19,2.6,1.0,148,68,15.6
2026-01-27 12:37:27,2.9,1.0,263,166,20.5
2026-01-10 22:01:21,1.1,1.0,137,229,7.9
2026-01-07 10:09:17,0.7,1.0,233,161,13.5
2026-01-16 13:03:04,2.01,1.0,43,263,14.9
2026-01-06 08:54:10,1.24,1.0,239,151,10.0
2026-01-12 07:46:54,11.11,1.0,138,249,52.7
2026-01-16 00:38:22,5.29,3.0,148,239,24.7
2026-01-30 05:12:16,7.4,1.0,7,232,33.1
2026-01-31 21:21:41,0.75,1.0,143,239,5.8
2026-01-19 12:14:49,6.95,1.0,43,144,37.3
2026-01-26 14:21:48,0.41,1.0,236,263,5.1
2026-01-30 12:19:02,13.9,1.0,42,205,48.5
2026-01-20 12:30:54,1.4,1.0,229,262,19.1
2026-01-07 20:02:36,1.96,1.0,234,237,14.2
2026-01-09 20:05:01,0.9,1.0,43,143,6.5
2026-01-12 21:06:16,1.01,1.0,231,148,7.9
2026-01-30 18:41:39,1.49,1.0,144,87,12.8
2026-01-15 20:14:58,1.68,2.0,148,107,12.1
2026-01-12 18:53:04,6.38,1.0,143,37,38.7
2026-01-14 19:00:07,0.4,1.0,179,7,5.1
2026-01-17 11:49:21,3.66,4.0,236,107,21.9
2026-01-10 13:07:28,1.3,1.0,186,230,15.6
2026-01-29 12:17:54,1.93,2.0,161,236,17.7
2026-01-14 16:08:30,16.98,1.0,132,49,71.6
2026-01-22 10:56:22,2.1,1.0,141,170,20.5
2026-01-17 16:22:15,1.1,1.0,164,224,12.1
2026-01-29 21:12:24,0.77,1.0,211,148,7.2
2026-01-15 07:47:57,0.89,1.0,142,230,7.2
2026-01-28 11:13:23,17.0,1.0,132,74,70.0
2026-01-07 11:25:14,1.4,3.0,164,249,11.4
2026-01-16 18:57:32,2.97,1.0,143,75,17.0
2026-01-24 19:12:05,2.5,1.0,162,158,19.1
2026-01-17 14:04:58,20.79,3.0,132,239,70.0
2026-01-28 08:22:03,1.37,1.0,238,75,14.2
2026-01-09 19:56:59,10.8,1.0,132,17,49.2
2026-01-17 20:29:34,1.0,1.0,263,237,6.5
2026-01-16 13:13:57,1.57,1.0,107,148,15.6
2026-01-31 13:14:07,1.02,1.0,162,230,18.4
2026-01-10 18:36:00,7.3,2.0,125,142,42.9
2026-01-09 18:24:51,1.96,1.0,238,263,15.6
2026-01-06 15:06:13,23.3,1.0,210,159,84.5
2026-01-04 13:04:31,0.78,1.0,236,237,6.5
2026-01-18 06:49:50,5.02,1.0,132,28,20.5
2026-01-17 23:57:53,0.45,1.0,234,107,5.8
2026-01-08 16:28:48,12.23,1.0,138,48,54.8
2026-01-11 11:41:52,6.33,1.0,261,141,27.5
2026-01-15 13:11:14,0.85,1.0,48,164,8.6
2026-01-07 16:08:58,0.57,1.0,79,107,6.5
2026-01-19 09:11:06,1.43,1.0,246,161,10.0
2026-01-20 08:48:46,0.52,1.0,162,230,10.7
2026-01-23 14:36:10,10.41,1.0,239,138,50.6
2026-01-09 19:08:34,1.88,1.0,148,256,10.7
2026-01-31 10:48:54,0.61,1.0,143,142,6.5
2026-01-04 06:35:17,4.8,1.0,129,237,25.5
2026-01-29 18:39:55,2.23,1.0,186,229,24.0
2026-01-22 02:13:20,1.33,1.0,239,50,8.6
2026-01-31 11:47:41,1.64,3.0,186,113,17.0
2026-01-19 19:08:20,3.59,2.0,163,114,21.9
2026-01-04 15:53:20,1.44,1.0,41,152,12.1
2026-01-21 18:10:34,0.87,1.0,237,236,7.2
2026-01-02 17:56:33,1.12,1.0,143,48,8.6
2026-01-16 12:05:32,0.73,1.0,142,142,7.2
2026-01-04 10:32:03,0.7,1.0,238,239,6.5
2026-01-22 16:31:50,0.5,1.0,246,186,7.2
2026-01-29 19:27:15,2.04,1.0,161,236,13.5
2026-01-10 13:39:29,1.5,1.0,48,246,10.7
2026-01-30 09:49:38,9.84,2.0,138,125,48.5
2026-01-17 03:33:05,6.54,1.0,144,188,30.3
2026-01-10 14:31:48,2.02,2.0,211,100,19.1
2026-01-10 14:32:04,1.01,4.0,79,249,9.3
2026-01-02 17:55:17,0.3,4.0,48,48,4.4
2026-01-11 10:41:51,11.11,1.0,163,28,45.0
2026-01-16 09:40:10,1.76,1.0,140,161,15.6
2026-01-12 16:15:57,0.36,1.0,262,263,5.1
2026-01-19 13:34:08,0.79,1.0,114,79,6.5
2026-01-06 14:36:04,1.82,1.0,211,186,11.4
2026-01-09 16:43:21,0.59,1.0,141,229,5.8
2026-01-14 22:12:25,6.47,2.0,48,74,31.7
2026-01-17 18:14:57,4.33,1.0,246,87,22.6
2026-01-22 08:55:59,1.6,1.0,229,50,15.6
2026-01-12 14:49:58,2.6,1.0,142,151,15.6
2026-01-17 15:00:00,0.75,2.0,163,230,12.8
2026-01-04 10:01:04,0.86,1.0,107,170,6.5
2026-01-30 10:17:18,7.23,1.0,237,138,35.2
2026-01-13 10:44:26,2.88,1.0,142,236,20.5
2026-01-03 11:15:56,0.69,1.0,141,141,5.1
2026-01-15 15:17:24,0.5,1.0,170,107,5.1
2026-01-13 08:34:01,3.7,1.0,186,75,27.5
2026-01-28 15:52:02,12.0,1.0,142,226,82.1
2026-01-21 18:21:16,0.67,1.0,164,234,7.9
2026-01-22 13:19:27,3.19,1.0,246,236,24.0
2026-01-27 21:13:02,2.4,1.0,236,162,16.3
2026-01-02 22:17:26,14.74,1.0,132,112,54.8
2026-01-23 19:17:18,2.51,1.0,43,107,17.7
2026-01-16 13:07:17,0.66,1.0,186,234,9.3
2026-01-13 18:37:12,0.81,1.0,100,170,12.1
2026-01-09 18:39:33,5.36,1.0,13,107,26.1
2026-01-05 03:32:56,21.58,1.0,132,235,79.3
2026-01-16 11:29:41,1.8,2.0,236,161,12.8
2026-01-07 09:40:30,17.3,2.0,164,132,70.0
2026-01-08 17:09:40,10.4,1.0,138,10,48.5
2026-01-01 14:29:00,1.45,1.0,238,143,11.4
2026-01-02 14:52:39,0.47,1.0,107,234,5.8
2026-01-09 21:16:06,2.99,1.0,148,97,17.7
2026-01-16 12:27:23,0.39,1.0,143,142,6.5
2026-01-01 21:07:08,0.97,1.0,48,237,7.2
2026-01-18 18:44:56,1.96,2.0,100,141,13.5
2026-01-06 15:11:51,17.32,1.0,132,123,68.8
2026-01-03 23:02:59,2.01,1.0,263,239,12.8
2026-01-10 17:48:32,1.99,1.0,239,230,14.2
2026-01-21 20:16:01,1.67,1.0,141,236,10.0
2026-01-01 22:38:34,8.67,1.0,132,95,34.5
2026-01-31 00:12:18,1.74,1.0,137,141,10.0
2026-01-01 03:26:49,2.35,2.0,152,48,12.8
2026-01-16 22:53:46,3.3,1.0,186,140,19.8
2026-01-15 17:36:11,1.1,1.0,186,50,10.0
2026-01-10 21:57:35,1.3,1.0,232,261,9.3
2026-01-28 13:28:16,1.18,1.0,170,234,17.0
2026-01-21 22:12:41,1.75,1.0,211,186,10.7
2026-01-05 06:32:33,0.5,1.0,140,140,4.4
2026-01-06 15:08:25,5.76,1.0,231,162,28.9
2026-01-18 17:05:31,1.96,1.0,90,246,12.8
2026-01-20 12:21:24,10.42,1.0,132,91,44.3
2026-01-14 17:00:22,2.05,1.0,161,90,16.3
2026-01-01 18:27:03,1.1,1.0,262,75,8.6
2026-01-31 15:16:13,1.86,1.0,107,144,17.0
2026-01-28 20:08:04,17.02,2.0,132,162,70.0
2026-01-15 08:48:30,1.2,2.0,236,140,9.3
2026-01-14 11:30:28,0.86,1.0,237,236,8.6
2026-01-19 01:08:55,1.02,1.0,144,79,8.6
2026-01-08 16:19:38,1.17,1.0,249,68,11.4
2026-01-28 09:44:26,0.8,1.0,140,229,19.1
2026-01-19 15:14:27,10.62,1.0,138,144,48.5
2026-01-20 18:11:07,0.7,1.0,211,144,6.5
2026-01-02 17:29:43,5.76,1.0,144,161,42.9
2026-01-10 15:45:08,1.1,1.0,162,141,10.7
2026-01-11 11:43:51,0.68,1.0,68,230,7.2
2026-01-12 06:34:29,1.23,1.0,113,186,8.6
2026-01-01 13:17:48,2.7,1.0,107,163,17.0
2026-01-12 20:41:56,0.9,2.0,142,239,6.5
2026-01-27 21:19:55,6.23,1.0,107,225,34.5
2026-01-07 18:43:37,3.68,1.0,249,239,23.3
2026-01-13 10:20:35,5.87,1.0,163,144,34.5
2026-01-17 18:58:34,5.25,1.0,231,230,30.3
2026-01-21 18:15:48,0.88,1.0,211,113,8.6
2026-01-07 22:26:17,0.55,2.0,162,237,5.1
2026-01-14 13:23:25,1.29,1.0,238,236,11.4
2026-01-16 07:58:42,1.86,2.0,164,249,10.7
2026-01-31 19:06:50,25.97,1.0,132,257,94.7
2026-01-20 17:36:58,10.07,1.0,132,39,40.8
2026-01-16 23:37:28,4.7,1.0,142,231,23.3
2026-01-08 14:43:27,18.24,1.0,132,107,70.0
2026-01-04 08:45:32,3.21,1.0,230,231,15.6
2026-01-30 12:47:08,1.89,3.0,170,158,20.5
2026-01-17 07:47:31,6.31,1.0,186,166,29.6
2026-01-14 21:07:22,1.06,1.0,163,142,7.9
2026-01-28 14:34:17,1.2,1.0,142,237,9.3
2026-01-22 17:07:08,2.14,1.0,141,164,21.9
2026-01-11 12:44:49,1.6,1.0,186,48,9.3
2026-01-28 09:45:09,1.97,1.0,236,162,35.2
2026-01-29 12:15:46,2.48,2.0,148,186,32.4
2026-01-13 22:15:57,2.93,1.0,234,13,17.0
2026-01-12 15:38:12,1.9,1.0,68,125,13.5
2026-01-09 10:45:42,1.8,1.0,246,125,11.4
2026-01-07 15:43:42,25.0,1.0,231,117,66.5
2026-01-30 08:41:48,1.29,2.0,43,236,14.2
2026-01-12 16:52:08,1.3,1.0,161,233,11.4
2026-01-08 20:19:42,1.21,1.0,237,140,7.9
2026-01-30 15:18:31,11.91,1.0,226,132,85.0
2026-01-05 09:41:02,1.57,1.0,142,162,11.4
2026-01-17 22:36:43,12.42,1.0,138,220,45.0
2026-01-15 21:59:05,1.25,2.0,161,164,9.3
2026-01-02 15:31:54,8.75,2.0,138,230,62.2
2026-01-19 06:44:55,8.62,1.0,239,138,37.3
2026-01-10 00:20:58,0.87,1.0,79,107,7.2
2026-01-08 20:26:06,0.7,1.0,163,143,7.2
2026-01-08 22:57:09,5.1,1.0,170,75,14.9
2026-01-30 11:47:34,0.75,1.0,161,233,10.7
2026-01-29 12:20:13,0.81,2.0,234,234,12.8
2026-01-28 22:24:15,9.0,1.0,226,63,42.2
2026-01-07 15:00:08,1.69,1.0,68,137,14.9
2026-01-27 11:39:13,4.72,1.0,43,231,41.5
2026-01-03 13:24:11,2.99,2.0,100,231,15.6
2026-01-24 09:33:58,1.0,1.0,237,236,7.2
2026-01-25 01:26:01,1.61,2.0,230,137,10.0
2026-01-27 11:26:36,0.53,1.0,229,140,10.0
2026-01-13 13:45:10,5.6,1.0,231,142,28.2
2026-01-13 07:26:04,0.9,1.0,186,234,5.8
2026-01-08 17:39:57,3.53,1.0,68,239,19.8
2026-01-12 22:50:06,1.87,1.0,75,237,10.7
2026-01-22 17:43:23,0.9,1.0,161,237,10.0
2026-01-10 12:48:31,1.32,1.0,186,68,10.7
2026-01-13 17:50:44,0.93,1.0,141,141,7.2
2026-01-28 15:35:11,13.1,1.0,47,112,42.5
2026-01-14 12:46:10,2.36,1.0,239,140,16.3
2026-01-31 17:20:28,3.54,1.0,234,143,26.1
2026-01-06 14:39:33,0.71,1.0,140,262,6.5
2026-01-05 12:23:54,2.01,1.0,236,142,14.2
2026-01-18 09:52:02,2.31,1.0,238,237,14.9
2026-01-10 21:33:39,4.5,1.0,87,170,21.2
2026-01-17 16:35:00,1.86,1.0,43,151,12.1
2026-01-14 21:29:33,3.9,1.0,237,68,20.5
2026-01-14 21:00:58,0.88,1.0,239,143,7.9
2026-01-21 20:54:27,1.7,1.0,246,143,10.0
2026-01-01 16:51:15,1.97,1.0,170,142,21.9
2026-01-16 14:34:03,1.44,1.0,211,234,11.4
2026-01-12 21:59:32,1.82,1.0,230,236,12.1
2026-01-22 20:03:36,2.87,1.0,246,239,14.9
2026-01-11 18:17:44,1.12,1.0,141,229,7.2
2026-01-29 18:00:01,1.64,1.0,262,238,14.9
2026-01-29 07:55:18,17.7,1.0,71,242,52.5
2026-01-19 13:09:17,1.93,1.0,142,234,14.2
2026-01-08 16:18:51,2.18,1.0,143,262,16.3
2026-01-12 20:21:12,1.8,1.0,234,163,11.4
2026-01-14 00:10:25,1.5,1.0,48,246,8.6
2026-01-29 21:58:02,0.6,1.0,164,161,5.8
2026-01-14 18:18:18,0.5,1.0,237,237,5.8
2026-01-24 01:46:40,0.88,3.0,164,186,7.2
2026-01-08 21:19:59,9.5,4.0,107,95,43.6
2026-01-21 05:48:49,14.3,1.0,235,130,48.5
2026-01-29 10:51:52,1.94,1.0,186,144,19.8
2026-01-28 14:35:33,1.46,1.0,43,161,21.9
2026-01-19 15:35:43,1.12,1.0,90,161,8.6
2026-01-15 17:27:00,2.8,1.0,231,246,14.9
2026-01-29 23:43:34,5.43,1.0,68,25,26.8
2026-01-10 12:40:38,1.4,1.0,142,238,9.3
2026-01-30 12:40:32,0.52,2.0,236,236,8.6
2026-01-23 20:24:29,0.9,1.0,107,137,8.6
2026-01-31 10:46:54,0.95,1.0,68,234,8.6
2026-01-23 12:36:04,2.01,2.0,68,50,17.7
2026-01-06 08:27:29,1.68,1.0,209,33,9.3
2026-01-14 18:20:50,18.06,2.0,132,148,70.0
2026-01-09 17:27:10,2.9,1.0,164,263,18.4
2026-01-14 20:33:20,1.05,2.0,239,151,9.3
2026-01-18 14:43:59,1.12,1.0,230,48,11.4
2026-01-24 11:25:05,1.61,2.0,100,158,10.7
2026-01-13 12:15:49,10.2,2.0,239,138,45.0
2026-01-26 21:50:32,2.18,2.0,142,170,14.2
2026-01-23 20:11:25,2.8,1.0,43,41,16.3
2026-01-18 14:23:32,0.93,1.0,236,238,7.2
2026-01-20 19:43:41,1.5,1.0,163,262,10.7
2026-01-08 17:31:07,0.5,2.0,239,239,5.8
2026-01-20 07:36:40,0.91,1.0,263,236,7.9
2026-01-07 14:56:05,1.09,1.0,236,237,10.7
2026-01-24 02:01:59,3.47,1.0,114,142,18.4
2026-01-08 16:25:29,1.23,1.0,170,161,10.0
2026-01-01 16:40:22,1.0,1.0,142,50,7.2
2026-01-19 07:08:59,0.95,1.0,186,230,6.5
2026-01-13 17:39:55,0.83,1.0,239,143,8.6
2026-01-13 17:53:06,0.92,2.0,142,48,10.0
2026-01-15 08:19:46,1.6,1.0,140,161,12.1
2026-01-05 18:37:04,6.73,1.0,237,231,35.2
2026-01-23 12:32:37,1.2,1.0,231,114,11.4
2026-01-18 18:40:32,1.17,1.0,148,114,9.3
2026-01-18 18:39:09,1.67,1.0,239,163,13.5
2026-01-13 17:02:24,1.08,1.0,68,230,14.2
2026-01-22 08:01:43,1.3,1.0,186,137,15.6
2026-01-20 18:49:42,2.4,1.0,68,229,14.9
2026-01-22 15:21:09,2.0,3.0,246,142,12.1
2026-01-15 19:54:47,1.46,1.0,162,186,13.5
2026-01-20 16:09:12,2.42,1.0,237,246,15.6
2026-01-08 11:45:18,9.5,1.0,138,161,45.7
2026-01-11 00:24:23,0.56,1.0,79,114,7.2
2026-01-17 20:06:37,1.5,1.0,238,142,7.9
2026-01-12 20:10:09,3.95,1.0,261,224,18.4
2026-01-29 13:29:57,1.23,1.0,141,236,15.6
2026-01-07 16:27:25,2.64,1.0,230,246,17.0
2026-01-13 20:20:06,1.2,1.0,164,233,9.3
2026-01-09 19:15:41,2.48,1.0,142,164,18.4
2026-01-22 17:15:26,1.98,4.0,100,79,16.3
2026-01-22 15:39:41,4.09,2.0,43,231,32.4
2026-01-20 15:34:21,1.04,1.0,237,140,10.0
2026-01-23 11:20:40,22.84,4.0,50,132,70.0
2026-01-12 07:34:22,2.5,1.0,246,137,19.5
2026-01-14 17:29:45,1.63,1.0,164,113,13.5
2026-01-24 16:13:19,3.4,3.0,246,239,23.3
2026-01-19 15:05:42,0.46,1.0,236,237,5.1
2026-01-12 19:37:26,9.42,1.0,13,262,36.6
2026-01-04 17:55:06,8.93,1.0,138,47,35.2
2026-01-14 14:26:21,2.37,2.0,263,161,17.7
2026-01-08 09:58:42,4.06,1.0,100,231,28.2
2026-01-23 20:20:36,1.0,1.0,141,264,7.2
2026-01-29 14:47:48,1.82,1.0,237,236,19.8
2026-01-13 21:42:26,2.16,1.0,229,233,10.7
2026-01-05 07:02:42,1.79,1.0,237,162,11.4
2026-01-14 17:25:57,2.16,1.0,162,236,15.6
2026-01-14 07:35:54,0.74,1.0,263,236,7.2
2026-01-22 12:48:27,0.64,1.0,113,249,7.2
2026-01-07 09:20:29,0.98,1.0,186,234,7.9
2026-01-01 20:16:22,8.59,1.0,132,39,33.1
2026-01-26 23:02:43,7.7,1.0,48,243,32.4
2026-01-12 22:03:41,1.0,1.0,186,90,7.9
2026-01-02 15:43:43,10.5,1.0,70,163,46.4
2026-01-27 11:40:24,4.6,1.0,200,244,24.5
2026-01-21 20:06:30,2.17,1.0,161,211,21.2
2026-01-11 17:16:56,11.1,1.0,97,121,39.5
2026-01-31 10:51:19,2.27,1.0,164,237,13.5
2026-01-21 23:27:53,0.74,1.0,100,164,7.9
2026-01-07 22:31:20,2.6,1.0,249,261,14.2
2026-01-14 21:07:52,4.19,1.0,230,232,20.5
2026-01-04 07:37:24,0.6,2.0,186,246,6.5
2026-01-04 15:42:27,3.67,1.0,13,234,23.3
2026-01-20 23:01:12,0.76,1.0,48,100,6.5
2026-01-23 18:09:02,1.58,1.0,107,114,11.4
2026-01-24 21:41:42,6.21,3.0,231,112,31.0
2026-01-20 08:48:30,3.1,1.0,141,234,21.9
2026-01-29 07:31:12,0.8,1.0,107,162,6.5
2026-01-18 21:25:48,7.69,1.0,138,112,31.0
2026-01-13 09:57:20,1.63,1.0,68,163,15.6
2026-01-23 17:57:21,1.3,1.0,161,237,7.9
2026-01-29 08:15:59,1.01,1.0,186,234,10.7
2026-01-29 13:16:45,1.0,1.0,178,165,16.5
2026-01-30 10:45:15,1.0,1.0,237,236,10.0
2026-01-05 14:44:19,1.26,1.0,238,166,9.3
2026-01-02 16:35:48,2.75,1.0,144,161,21.2
2026-01-09 00:01:31,1.3,1.0,211,158,9.3
2026-01-03 22:45:40,3.4,1.0,230,262,19.1
2026-01-18 10:17:21,2.31,1.0,170,158,14.2
2026-01-22 09:21:39,3.82,1.0,48,45,27.5
2026-01-23 18:23:10,1.03,2.0,229,237,8.6
2026-01-18 16:53:40,8.0,1.0,132,93,31.0
2026-01-08 09:43:22,2.07,1.0,107,229,17.0
2026-01-14 08:01:10,0.9,1.0,237,162,8.6
2026-01-14 15:46:06,0.6,1.0,236,263,6.5
2026-01-31 12:50:28,0.84,1.0,162,161,11.4
2026-01-07 08:02:42,0.61,1.0,140,140,7.2
2026-01-16 14:26:25,7.09,2.0,231,162,32.4
2026-01-17 20:12:16,1.57,1.0,263,239,10.0
2026-01-30 10:39:31,6.1,1.0,232,75,28.5
2026-01-06 10:41:39,3.67,1.0,119,136,19.1
2026-01-26 15:51:48,18.22,1.0,132,230,70.0
2026-01-04 15:09:59,2.76,2.0,43,41,17.0
2026-01-08 18:11:25,0.9,2.0,140,263,8.6
2026-01-12 14:14:24,2.88,1.0,162,114,19.8
2026-01-02 16:15:24,2.22,4.0,142,236,12.8
2026-01-24 21:21:35,1.52,2.0,114,249,12.1
2026-01-10 22:12:12,4.95,3.0,125,142,26.1
2026-01-20 22:35:32,0.66,1.0,90,107,6.5
2026-01-14 13:16:15,0.7,1.0,141,262,7.2
2026-01-15 13:13:59,17.45,2.0,132,45,70.0
2026-01-11 18:34:05,1.22,1.0,142,238,7.9
2026-01-31 09:39:06,2.7,1.0,229,239,16.3
2026-01-17 12:44:18,2.83,1.0,238,163,16.3
2026-01-20 19:19:12,0.72,1.0,238,239,6.5
2026-01-19 18:49:52,0.94,1.0,162,137,7.2
2026-01-31 00:53:16,1.6,1.0,249,100,10.0
2026-01-11 01:17:55,1.25,2.0,113,144,10.0
2026-01-01 00:24:20,0.86,4.0,239,238,7.2
2026-01-21 13:32:11,3.4,1.0,230,114,23.3
2026-01-14 09:44:44,0.99,1.0,186,234,7.9
2026-01-03 00:07:06,1.59,4.0,234,230,12.1
2026-01-22 14:09:43,0.44,2.0,100,186,6.5
2026-01-13 12:09:29,1.1,1.0,164,230,16.3
2026-01-17 10:04:59,2.59,1.0,164,140,15.6
2026-01-29 20:01:18,1.47,1.0,13,125,12.8
2026-01-26 15:43:52,0.75,2.0,238,143,7.2
2026-01-09 17:18:48,1.25,1.0,162,236,10.0
2026-01-10 04:59:49,2.49,1.0,164,249,13.5
2026-01-14 15:02:13,1.36,1.0,43,229,10.0
2026-01-16 22:10:41,0.35,1.0,125,231,5.1
2026-01-06 21:00:41,1.53,1.0,142,234,12.8
2026-01-15 10:14:01,0.82,1.0,237,162,8.6
2026-01-31 17:53:17,1.5,1.0,246,161,20.5
2026-01-14 18:41:30,0.84,1.0,140,140,5.8
2026-01-24 17:42:48,2.03,2.0,161,143,14.2
2026-01-13 11:03:46,2.18,1.0,263,142,13.5
2026-01-30 17:09:45,0.56,1.0,100,161,7.2
2026-01-23 09:44:00,1.4,1.0,87,211,11.4
